Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Eltham",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.452580,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,0.070766,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Suburban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Greenwich",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2022-03-04,24:00:00,16.9,V ugm-3 (FIDAS),12.264,V ugm-3 (Ref.eq),8.792,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8.346,V ugm-3 (FIDAS),6.904,V ugm-3 (Ref.eq),,,,,9.3,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),0.221198,V mgm-3,9.662,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.151346,V mgm-3,8.6,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),9.075,V ugm-3 (FIDAS),7.406,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022-03-05,01:00:00,12.3,V ugm-3 (FIDAS),9.717,V ugm-3 (Ref.eq),11.691,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6.86,V ugm-3 (FIDAS),5.949,V ugm-3 (Ref.eq),,,,,8.8,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),0.209556,V mgm-3,7.73,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),0.17463,V mgm-3,7.7,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),7.5,V ugm-3 (FIDAS),6.557,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022-03-05,02:00:00,9.9,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),13.623,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.13,V ugm-3 (FIDAS),4.208,V ugm-3 (Ref.eq),,,,,7.6,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),0.23284,V mgm-3,5.797,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.162988,V mgm-3,5.9,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),5.7,V ugm-3 (FIDAS),4.646,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022-03-05,03:00:00,5.3,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),9.759,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.342,V ugm-3 (FIDAS),4.511,V ugm-3 (Ref.eq),,,,,4.9,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),0.221198,V mgm-3,2.899,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.139704,V mgm-3,6.5,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),5.45,V ugm-3 (FIDAS),4.552,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022-03-05,04:00:00,7,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),9.759,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.96,V ugm-3 (FIDAS),4.286,V ugm-3 (Ref.eq),,,,,6.3,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),0.197914,V mgm-3,8.696,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.139704,V mgm-3,7.2,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),6.15,V ugm-3 (FIDAS),5.33,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022-03-05,05:00:00,9.5,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),4.928,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.918,V ugm-3 (FIDAS),4.942,V ugm-3 (Ref.eq),,,,,5.2,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.186272,V mgm-3,4.831,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.128062,V mgm-3,5.3,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),4.9,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),1,V ugm-3 (BAM)
2022-03-05,06:00:00,8.1,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),4.928,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8.149,V ugm-3 (FIDAS),4.427,V ugm-3 (Ref.eq),,,,,4.9,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),0.17463,V mgm-3,5.797,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.11642,V mgm-3,5.8,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS),4.175,V ugm-3 (Ref.eq),1,V ugm-3 (BAM)
2022-03-05,07:00:00,7.4,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),8.792,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.004,V ugm-3 (FIDAS),3.664,V ugm-3 (Ref.eq),,,,,5.7,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),0.17463,V mgm-3,4.831,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.104778,V mgm-3,6.2,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),5.925,V ugm-3 (FIDAS),3.561,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-05,08:00:00,8,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq),9.759,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8.303,V ugm-3 (FIDAS),3.901,V ugm-3 (Ref.eq),,,,,6.1,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.197914,V mgm-3,6.763,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.11642,V mgm-3,6.7,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),5.55,V ugm-3 (FIDAS),3.632,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-05,09:00:00,7.9,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),11.691,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.79,V ugm-3 (FIDAS),3.203,V ugm-3 (Ref.eq),,,,,5.9,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.186272,V mgm-3,6.763,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.151346,V mgm-3,5.1,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS),3.42,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022-03-05,10:00:00,8.6,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),7.826,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6.34,V ugm-3 (FIDAS),2.738,V ugm-3 (Ref.eq),,,,,7.1,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),0.186272,V mgm-3,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.11642,V mgm-3,6.2,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),5.35,V ugm-3 (FIDAS),3.066,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-05,11:00:00,6.9,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),9.759,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.356,V ugm-3 (FIDAS),2.661,V ugm-3 (Ref.eq),,,,,6.6,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.197914,V mgm-3,14.493,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.128062,V mgm-3,5.3,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),5.05,V ugm-3 (FIDAS),2.665,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022-03-05,12:00:00,6.6,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),11.691,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.34,V ugm-3 (FIDAS),2.638,V ugm-3 (Ref.eq),,,,,5.9,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),0.197914,V mgm-3,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.128062,V mgm-3,5.4,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),5.55,V ugm-3 (FIDAS),2.807,V ugm-3 (Ref.eq),-2,V ugm-3 (BAM)
2022-03-05,13:00:00,5.6,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),13.623,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.013,V ugm-3 (FIDAS),2.663,V ugm-3 (Ref.eq),,,,,5.5,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),0.186272,V mgm-3,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.128062,V mgm-3,5.9,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),1,V ugm-3 (BAM)
2022-03-05,14:00:00,4.3,V ugm-3 (FIDAS),2.264,V ugm-3 (Ref.eq),8.792,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.666,V ugm-3 (FIDAS),2.504,V ugm-3 (Ref.eq),,,,,6.3,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),0.209556,V mgm-3,7.73,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.128062,V mgm-3,6,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),7.975,V ugm-3 (FIDAS),4.505,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022-03-05,15:00:00,4.6,V ugm-3 (FIDAS),2.547,V ugm-3 (Ref.eq),13.623,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.994,V ugm-3 (FIDAS),2.919,V ugm-3 (Ref.eq),,,,,5.9,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),0.186272,V mgm-3,9.662,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.151346,V mgm-3,5.3,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),6.825,V ugm-3 (FIDAS),4.104,V ugm-3 (Ref.eq),1,V ugm-3 (BAM)
2022-03-05,16:00:00,6.5,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),10.725,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.942,V ugm-3 (FIDAS),3.069,V ugm-3 (Ref.eq),,,,,5.1,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),0.17463,V mgm-3,5.797,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.128062,V mgm-3,5.3,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),4.625,V ugm-3 (FIDAS),2.877,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2022-03-05,17:00:00,4.1,V ugm-3 (FIDAS),2.264,V ugm-3 (Ref.eq),8.792,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.588,V ugm-3 (FIDAS),3.184,V ugm-3 (Ref.eq),,,,,5.4,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),0.209556,V mgm-3,8.696,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.139704,V mgm-3,5.2,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),5.725,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-05,18:00:00,4.4,V ugm-3 (FIDAS),2.642,V ugm-3 (Ref.eq),12.657,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8.561,V ugm-3 (FIDAS),3.58,V ugm-3 (Ref.eq),,,,,6.3,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),0.209556,V mgm-3,5.797,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.151346,V mgm-3,4.1,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),5.05,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-05,19:00:00,13.8,V ugm-3 (FIDAS),11.698,V ugm-3 (Ref.eq),12.657,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),11.32,V ugm-3 (FIDAS),5.055,V ugm-3 (Ref.eq),,,,,5.9,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),0.221198,V mgm-3,5.797,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.17463,V mgm-3,5.1,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),5.75,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022-03-05,20:00:00,43.2,V ugm-3 (FIDAS),37.264,V ugm-3 (Ref.eq),39.711,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),17.618,V ugm-3 (FIDAS),14.168,V ugm-3 (Ref.eq),,,,,29,V ugm-3 (FIDAS),25.377,V ugm-3 (Ref.eq),0.267766,V mgm-3,33.817,V ugm-3 (Ref.eq),32,V ugm-3 (BAM),0.221198,V mgm-3,30.9,V ugm-3 (FIDAS),26.415,V ugm-3 (Ref.eq),17.1,V ugm-3 (FIDAS),13.868,V ugm-3 (Ref.eq),32,V ugm-3 (BAM)
2022-03-05,21:00:00,32.5,V ugm-3 (FIDAS),28.113,V ugm-3 (Ref.eq),35.846,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),31.97,V ugm-3 (FIDAS),28.488,V ugm-3 (Ref.eq),,,,,35.8,V ugm-3 (FIDAS),31.038,V ugm-3 (Ref.eq),0.29105,V mgm-3,27.054,V ugm-3 (Ref.eq),30,V ugm-3 (BAM),0.209556,V mgm-3,35.2,V ugm-3 (FIDAS),30.661,V ugm-3 (Ref.eq),38.15,V ugm-3 (FIDAS),32.995,V ugm-3 (Ref.eq),33,V ugm-3 (BAM)
2022-03-05,22:00:00,22,V ugm-3 (FIDAS),18.302,V ugm-3 (Ref.eq),31.981,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),35.045,V ugm-3 (FIDAS),31.446,V ugm-3 (Ref.eq),,,,,26,V ugm-3 (FIDAS),22.547,V ugm-3 (Ref.eq),0.267766,V mgm-3,28.986,V ugm-3 (Ref.eq),27,V ugm-3 (BAM),0.186272,V mgm-3,34,V ugm-3 (FIDAS),29.811,V ugm-3 (Ref.eq),37.4,V ugm-3 (FIDAS),32.83,V ugm-3 (Ref.eq),23,V ugm-3 (BAM)
2022-03-05,23:00:00,20.4,V ugm-3 (FIDAS),15.943,V ugm-3 (Ref.eq),29.083,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),19.718,V ugm-3 (FIDAS),17.578,V ugm-3 (Ref.eq),,,,,20.5,V ugm-3 (FIDAS),17.17,V ugm-3 (Ref.eq),0.256124,V mgm-3,16.425,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.139704,V mgm-3,24.1,V ugm-3 (FIDAS),20.283,V ugm-3 (Ref.eq),26.45,V ugm-3 (FIDAS),23.255,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2022-03-05,24:00:00,20,V ugm-3 (FIDAS),14.717,V ugm-3 (Ref.eq),23.285,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),19.795,V ugm-3 (FIDAS),15.96,V ugm-3 (Ref.eq),,,,,18.5,V ugm-3 (FIDAS),13.962,V ugm-3 (Ref.eq),0.279408,V mgm-3,18.358,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.11642,V mgm-3,20.6,V ugm-3 (FIDAS),15.943,V ugm-3 (Ref.eq),20.8,V ugm-3 (FIDAS),17.288,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2022-03-06,01:00:00,18,V ugm-3 (FIDAS),13.208,V ugm-3 (Ref.eq),23.285,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),17.545,V ugm-3 (FIDAS),13.873,V ugm-3 (Ref.eq),,,,,17.5,V ugm-3 (FIDAS),12.453,V ugm-3 (Ref.eq),0.279408,V mgm-3,20.29,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.128062,V mgm-3,18.7,V ugm-3 (FIDAS),14.623,V ugm-3 (Ref.eq),19.825,V ugm-3 (FIDAS),14.953,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2022-03-06,02:00:00,15.6,V ugm-3 (FIDAS),10.566,V ugm-3 (Ref.eq),21.353,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),16.43,V ugm-3 (FIDAS),12.752,V ugm-3 (Ref.eq),,,,,15.9,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),0.302692,V mgm-3,20.29,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.104778,V mgm-3,18.6,V ugm-3 (FIDAS),13.585,V ugm-3 (Ref.eq),18.725,V ugm-3 (FIDAS),13.962,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2022-03-06,03:00:00,12.8,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),16.522,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),14.625,V ugm-3 (FIDAS),11.236,V ugm-3 (Ref.eq),,,,,12.8,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),0.29105,V mgm-3,14.493,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.11642,V mgm-3,16,V ugm-3 (FIDAS),11.887,V ugm-3 (Ref.eq),16.525,V ugm-3 (FIDAS),12.453,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022-03-06,04:00:00,11.7,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),18.454,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),12.408,V ugm-3 (FIDAS),9.305,V ugm-3 (Ref.eq),,,,,12.1,V ugm-3 (FIDAS),8.396,V ugm-3 (Ref.eq),0.29105,V mgm-3,13.527,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.11642,V mgm-3,14.5,V ugm-3 (FIDAS),9.906,V ugm-3 (Ref.eq),14.35,V ugm-3 (FIDAS),10.472,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2022-03-06,05:00:00,10.5,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),21.353,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.845,V ugm-3 (FIDAS),7.656,V ugm-3 (Ref.eq),,,,,10.6,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),0.29105,V mgm-3,18.358,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.093136,V mgm-3,11.6,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),12.4,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2022-03-06,06:00:00,9.6,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),15.556,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8.944,V ugm-3 (FIDAS),6.177,V ugm-3 (Ref.eq),,,,,10.1,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),0.267766,V mgm-3,12.561,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.104778,V mgm-3,10.3,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),10.55,V ugm-3 (FIDAS),7.217,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022-03-06,07:00:00,10.4,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),13.623,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9.115,V ugm-3 (FIDAS),6.117,V ugm-3 (Ref.eq),,,,,9,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.279408,V mgm-3,11.594,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.081494,V mgm-3,10.6,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),9.725,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022-03-06,08:00:00,11.5,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),19.421,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.709,V ugm-3 (FIDAS),6.778,V ugm-3 (Ref.eq),,,,,10.2,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),0.279408,V mgm-3,14.493,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.093136,V mgm-3,11.4,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),11.35,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022-03-06,09:00:00,12.5,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),15.556,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),11.823,V ugm-3 (FIDAS),7.092,V ugm-3 (Ref.eq),,,,,11.1,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),0.279408,V mgm-3,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.11642,V mgm-3,12,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),11.8,V ugm-3 (FIDAS),7.571,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-06,10:00:00,13.2,V ugm-3 (FIDAS),7.83,V ugm-3 (Ref.eq),17.488,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),11.078,V ugm-3 (FIDAS),6.712,V ugm-3 (Ref.eq),,,,,11.1,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),0.267766,V mgm-3,11.594,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.104778,V mgm-3,12.7,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),11.6,V ugm-3 (FIDAS),7.476,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022-03-06,11:00:00,11.7,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),15.556,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9.881,V ugm-3 (FIDAS),6.056,V ugm-3 (Ref.eq),,,,,10.3,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.314334,V mgm-3,13.527,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.104778,V mgm-3,9.9,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),10.225,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022-03-06,12:00:00,10.6,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),10.725,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.509,V ugm-3 (FIDAS),4.525,V ugm-3 (Ref.eq),,,,,9.2,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.337618,V mgm-3,9.662,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.093136,V mgm-3,9,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),9.55,V ugm-3 (FIDAS),5.825,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
