Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-03-23,13:00:00,7.2,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),8.25,V ugm-3 (FIDAS),3.538,V ugm-3 (Ref.eq),7.758,V ugm-3 (FIDAS),3.108,V ugm-3 (Ref.eq),7,V ugm-3 (FIDAS),3.16,V ugm-3 (Ref.eq),6.4,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),0.197914,V mgm-3,20.29,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.151346,V mgm-3,8.3,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,14:00:00,6.1,V ugm-3 (FIDAS),2.925,V ugm-3 (Ref.eq),5.65,V ugm-3 (FIDAS),2.217,V ugm-3 (Ref.eq),6.285,V ugm-3 (FIDAS),1.995,V ugm-3 (Ref.eq),4.1,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),6,V ugm-3 (FIDAS),2.642,V ugm-3 (Ref.eq),0.197914,V mgm-3,15.459,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.139704,V mgm-3,5.7,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,15:00:00,5,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq),3.825,V ugm-3 (FIDAS),1.486,V ugm-3 (Ref.eq),3.476,V ugm-3 (FIDAS),1.425,V ugm-3 (Ref.eq),3.1,V ugm-3 (FIDAS),1.274,V ugm-3 (Ref.eq),3.8,V ugm-3 (FIDAS),1.792,V ugm-3 (Ref.eq),0.17463,V mgm-3,9.662,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.139704,V mgm-3,3,V ugm-3 (FIDAS),1.132,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,16:00:00,3.8,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),4.025,V ugm-3 (FIDAS),1.816,V ugm-3 (Ref.eq),3.84,V ugm-3 (FIDAS),1.527,V ugm-3 (Ref.eq),4.35,V ugm-3 (FIDAS),1.651,V ugm-3 (Ref.eq),3.1,V ugm-3 (FIDAS),1.415,V ugm-3 (Ref.eq),0.221198,V mgm-3,9.662,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.139704,V mgm-3,4.1,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,17:00:00,4.2,V ugm-3 (FIDAS),1.792,V ugm-3 (Ref.eq),3.675,V ugm-3 (FIDAS),1.91,V ugm-3 (Ref.eq),4.609,V ugm-3 (FIDAS),1.71,V ugm-3 (Ref.eq),4.575,V ugm-3 (FIDAS),1.887,V ugm-3 (Ref.eq),2.4,V ugm-3 (FIDAS),1.132,V ugm-3 (Ref.eq),0.17463,V mgm-3,8.696,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.139704,V mgm-3,3.1,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,18:00:00,3.9,V ugm-3 (FIDAS),2.453,V ugm-3 (Ref.eq),4.425,V ugm-3 (FIDAS),2.241,V ugm-3 (Ref.eq),7.404,V ugm-3 (FIDAS),2.633,V ugm-3 (Ref.eq),4.525,V ugm-3 (FIDAS),2.618,V ugm-3 (Ref.eq),4,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq),0.209556,V mgm-3,9.662,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.151346,V mgm-3,4.6,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,19:00:00,5.1,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),6.025,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),5.208,V ugm-3 (FIDAS),2.527,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS),2.995,V ugm-3 (Ref.eq),5.7,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),0.256124,V mgm-3,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.162988,V mgm-3,5.6,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,20:00:00,7.2,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),7.175,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq),6.688,V ugm-3 (FIDAS),3.403,V ugm-3 (Ref.eq),6.275,V ugm-3 (FIDAS),3.632,V ugm-3 (Ref.eq),5.8,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.244482,V mgm-3,14.493,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.162988,V mgm-3,5.9,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,21:00:00,8.3,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),8.95,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq),6.873,V ugm-3 (FIDAS),3.944,V ugm-3 (Ref.eq),7.6,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq),8.1,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.209556,V mgm-3,13.527,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.162988,V mgm-3,8.1,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,22:00:00,8.5,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),8.95,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),6.912,V ugm-3 (FIDAS),4.17,V ugm-3 (Ref.eq),7.7,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),7,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),0.279408,V mgm-3,15.459,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.17463,V mgm-3,9,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,23:00:00,7.9,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq),8.95,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq),6.408,V ugm-3 (FIDAS),3.915,V ugm-3 (Ref.eq),7.25,V ugm-3 (FIDAS),4.292,V ugm-3 (Ref.eq),7.7,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),0.244482,V mgm-3,13.527,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.17463,V mgm-3,9.3,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-23,24:00:00,8.5,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),8.8,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),6.884,V ugm-3 (FIDAS),4.267,V ugm-3 (Ref.eq),8.25,V ugm-3 (FIDAS),4.575,V ugm-3 (Ref.eq),7.8,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),0.279408,V mgm-3,7.73,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.162988,V mgm-3,8.6,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,01:00:00,8.3,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),9.775,V ugm-3 (FIDAS),5.071,V ugm-3 (Ref.eq),7.941,V ugm-3 (FIDAS),4.998,V ugm-3 (Ref.eq),8.45,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq),7.7,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.221198,V mgm-3,18.358,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.162988,V mgm-3,10.2,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,02:00:00,8.6,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),8.975,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),8.621,V ugm-3 (FIDAS),5.193,V ugm-3 (Ref.eq),8.975,V ugm-3 (FIDAS),5.212,V ugm-3 (Ref.eq),8.2,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),No data,V mgm-3,14.493,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.17463,V mgm-3,10,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,03:00:00,9.4,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),10.15,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),8.48,V ugm-3 (FIDAS),5.087,V ugm-3 (Ref.eq),8.65,V ugm-3 (FIDAS),5.401,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),0.197914,V mgm-3,16.425,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.151346,V mgm-3,10.2,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,04:00:00,9.1,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),9.225,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),8.396,V ugm-3 (FIDAS),5.196,V ugm-3 (Ref.eq),8.875,V ugm-3 (FIDAS),5.448,V ugm-3 (Ref.eq),8.1,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),0.151346,V mgm-3,17.392,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.139704,V mgm-3,8.8,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,05:00:00,8.1,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),8.75,V ugm-3 (FIDAS),5.33,V ugm-3 (Ref.eq),7.79,V ugm-3 (FIDAS),5.115,V ugm-3 (Ref.eq),8.55,V ugm-3 (FIDAS),5.259,V ugm-3 (Ref.eq),7.9,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),0.151346,V mgm-3,12.561,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),0.139704,V mgm-3,8.8,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,06:00:00,8.8,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),8.925,V ugm-3 (FIDAS),5.212,V ugm-3 (Ref.eq),7.691,V ugm-3 (FIDAS),5.057,V ugm-3 (Ref.eq),8.15,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),7.8,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),0.128062,V mgm-3,10.628,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.139704,V mgm-3,8.1,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,07:00:00,8.3,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),7.875,V ugm-3 (FIDAS),4.882,V ugm-3 (Ref.eq),9.187,V ugm-3 (FIDAS),4.645,V ugm-3 (Ref.eq),6.9,V ugm-3 (FIDAS),4.599,V ugm-3 (Ref.eq),6.7,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.128062,V mgm-3,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.139704,V mgm-3,7.9,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,08:00:00,7.7,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),6.65,V ugm-3 (FIDAS),4.316,V ugm-3 (Ref.eq),6.9,V ugm-3 (FIDAS),4.304,V ugm-3 (Ref.eq),7.1,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),7.4,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),0.151346,V mgm-3,13.527,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.139704,V mgm-3,7.3,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,09:00:00,6.7,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS),4.41,V ugm-3 (Ref.eq),7.272,V ugm-3 (FIDAS),3.824,V ugm-3 (Ref.eq),6.6,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),8,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),0.128062,V mgm-3,14.493,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.139704,V mgm-3,7.9,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,10:00:00,6.3,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),7.35,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),7.823,V ugm-3 (FIDAS),3.599,V ugm-3 (Ref.eq),6,V ugm-3 (FIDAS),3.514,V ugm-3 (Ref.eq),5.6,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),0.128062,V mgm-3,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.151346,V mgm-3,7.7,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,11:00:00,6.2,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),7.075,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq),7.167,V ugm-3 (FIDAS),3.168,V ugm-3 (Ref.eq),5.525,V ugm-3 (FIDAS),3.137,V ugm-3 (Ref.eq),5.6,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),0.151346,V mgm-3,11.594,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.151346,V mgm-3,6.5,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,12:00:00,7.2,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),6.925,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq),7.443,V ugm-3 (FIDAS),3.537,V ugm-3 (Ref.eq),6.625,V ugm-3 (FIDAS),3.656,V ugm-3 (Ref.eq),7,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),0.139704,V mgm-3,7.73,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.17463,V mgm-3,6.8,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,13:00:00,7.1,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),7.05,V ugm-3 (FIDAS),4.104,V ugm-3 (Ref.eq),7.021,V ugm-3 (FIDAS),3.086,V ugm-3 (Ref.eq),5.375,V ugm-3 (FIDAS),2.877,V ugm-3 (Ref.eq),6.5,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),0.17463,V mgm-3,11.594,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.17463,V mgm-3,6.7,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,14:00:00,6.6,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),6.576,V ugm-3 (FIDAS),2.704,V ugm-3 (Ref.eq),5.3,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),5.4,V ugm-3 (FIDAS),3.019,V ugm-3 (Ref.eq),0.151346,V mgm-3,10.628,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.151346,V mgm-3,5.6,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,15:00:00,6.2,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),6.2,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),6.274,V ugm-3 (FIDAS),2.857,V ugm-3 (Ref.eq),4.775,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),4.5,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),0.151346,V mgm-3,8.696,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.162988,V mgm-3,5.4,V ugm-3 (FIDAS),3.019,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,16:00:00,5.4,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),7.4,V ugm-3 (FIDAS),4.08,V ugm-3 (Ref.eq),9.318,V ugm-3 (FIDAS),3.214,V ugm-3 (Ref.eq),5.175,V ugm-3 (FIDAS),3.019,V ugm-3 (Ref.eq),4.7,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),0.151346,V mgm-3,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.162988,V mgm-3,5.9,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,17:00:00,5.9,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),7.8,V ugm-3 (FIDAS),4.033,V ugm-3 (Ref.eq),11.795,V ugm-3 (FIDAS),3.639,V ugm-3 (Ref.eq),5.1,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq),4.5,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),0.151346,V mgm-3,26.087,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.162988,V mgm-3,6.3,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,18:00:00,6.1,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),6.525,V ugm-3 (FIDAS),3.821,V ugm-3 (Ref.eq),16.333,V ugm-3 (FIDAS),4.488,V ugm-3 (Ref.eq),6.525,V ugm-3 (FIDAS),3.939,V ugm-3 (Ref.eq),5.2,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),0.151346,V mgm-3,12.561,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.197914,V mgm-3,6.2,V ugm-3 (FIDAS),3.679,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,19:00:00,8.5,V ugm-3 (FIDAS),5.377,V ugm-3 (Ref.eq),7.875,V ugm-3 (FIDAS),4.929,V ugm-3 (Ref.eq),12.11,V ugm-3 (FIDAS),4.44,V ugm-3 (Ref.eq),9.15,V ugm-3 (FIDAS),4.599,V ugm-3 (Ref.eq),6.4,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),0.209556,V mgm-3,5.797,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.186272,V mgm-3,7,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,20:00:00,10.2,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),9.2,V ugm-3 (FIDAS),6.156,V ugm-3 (Ref.eq),13.443,V ugm-3 (FIDAS),6.097,V ugm-3 (Ref.eq),13.625,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),12.4,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),0.279408,V mgm-3,20.29,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.302692,V mgm-3,11.6,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,21:00:00,20.7,V ugm-3 (FIDAS),15.849,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),14.795,V ugm-3 (FIDAS),6.736,V ugm-3 (Ref.eq),12.95,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),15.4,V ugm-3 (FIDAS),11.604,V ugm-3 (Ref.eq),0.419112,V mgm-3,26.087,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.40747,V mgm-3,18.6,V ugm-3 (FIDAS),14.245,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,22:00:00,23.6,V ugm-3 (FIDAS),18.302,V ugm-3 (Ref.eq),13.025,V ugm-3 (FIDAS),8.821,V ugm-3 (Ref.eq),11.968,V ugm-3 (FIDAS),7.606,V ugm-3 (Ref.eq),13.125,V ugm-3 (FIDAS),7.807,V ugm-3 (Ref.eq),19.5,V ugm-3 (FIDAS),14.528,V ugm-3 (Ref.eq),0.512248,V mgm-3,36.716,V ugm-3 (Ref.eq),22,V ugm-3 (BAM),0.454038,V mgm-3,21.2,V ugm-3 (FIDAS),14.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,23:00:00,21.3,V ugm-3 (FIDAS),16.51,V ugm-3 (Ref.eq),12.375,V ugm-3 (FIDAS),8.726,V ugm-3 (Ref.eq),11.923,V ugm-3 (FIDAS),8.009,V ugm-3 (Ref.eq),13.075,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),11.7,V ugm-3 (FIDAS),8.019,V ugm-3 (Ref.eq),0.46568,V mgm-3,30.918,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.360902,V mgm-3,17,V ugm-3 (FIDAS),12.264,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-24,24:00:00,17.9,V ugm-3 (FIDAS),13.208,V ugm-3 (Ref.eq),12.75,V ugm-3 (FIDAS),8.726,V ugm-3 (Ref.eq),12.85,V ugm-3 (FIDAS),7.703,V ugm-3 (Ref.eq),14.9,V ugm-3 (FIDAS),8.42,V ugm-3 (Ref.eq),12.5,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),0.419112,V mgm-3,21.256,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.314334,V mgm-3,16.2,V ugm-3 (FIDAS),11.226,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-03-25,01:00:00,16.1,V ugm-3 (FIDAS),11.887,V ugm-3 (Ref.eq),12.65,V ugm-3 (FIDAS),8.184,V ugm-3 (Ref.eq),13.83,V ugm-3 (FIDAS),9.514,V ugm-3 (Ref.eq),14.7,V ugm-3 (FIDAS),9.08,V ugm-3 (Ref.eq),13.8,V ugm-3 (FIDAS),9.623,V ugm-3 (Ref.eq),0.314334,V mgm-3,19.324,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.244482,V mgm-3,13.5,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
