Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Eltham",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.452580,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,0.070766,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Suburban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Greenwich",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-06-11,12:00:00,33.9,V ugm-3 (FIDAS),21.793,V ugm-3 (Ref.eq),32.05,V ugm-3 (FIDAS),18.491,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),31.055,V ugm-3 (FIDAS),18.599,V ugm-3 (Ref.eq),26.425,V ugm-3 (FIDAS),16.439,V ugm-3 (Ref.eq),32,V ugm-3 (FIDAS),19.151,V ugm-3 (Ref.eq),0.314334,V mgm-3,31.885,V ugm-3 (Ref.eq),26,V ugm-3 (BAM),0.17463,V mgm-3,31.2,V ugm-3 (FIDAS),19.717,V ugm-3 (Ref.eq),35.575,V ugm-3 (FIDAS),19.505,V ugm-3 (Ref.eq),20,V ugm-3 (BAM)
2023-06-11,13:00:00,29,V ugm-3 (FIDAS),19.151,V ugm-3 (Ref.eq),31.55,V ugm-3 (FIDAS),17.665,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),30.058,V ugm-3 (FIDAS),18.807,V ugm-3 (Ref.eq),27.1,V ugm-3 (FIDAS),16.84,V ugm-3 (Ref.eq),28.2,V ugm-3 (FIDAS),17.359,V ugm-3 (Ref.eq),0.34926,V mgm-3,27.054,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.17463,V mgm-3,27.6,V ugm-3 (FIDAS),18.396,V ugm-3 (Ref.eq),32.825,V ugm-3 (FIDAS),18.703,V ugm-3 (Ref.eq),17,V ugm-3 (BAM)
2023-06-11,14:00:00,26.6,V ugm-3 (FIDAS),17.359,V ugm-3 (Ref.eq),26.125,V ugm-3 (FIDAS),14.835,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),31.805,V ugm-3 (FIDAS),20.16,V ugm-3 (Ref.eq),30.075,V ugm-3 (FIDAS),17.217,V ugm-3 (Ref.eq),25.3,V ugm-3 (FIDAS),16.132,V ugm-3 (Ref.eq),0.314334,V mgm-3,30.918,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.162988,V mgm-3,24.2,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),41.95,V ugm-3 (FIDAS),19.882,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2023-06-11,15:00:00,29.1,V ugm-3 (FIDAS),18.113,V ugm-3 (Ref.eq),27.25,V ugm-3 (FIDAS),14.505,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),46.823,V ugm-3 (FIDAS),28.993,V ugm-3 (Ref.eq),42.95,V ugm-3 (FIDAS),20.024,V ugm-3 (Ref.eq),24.5,V ugm-3 (FIDAS),15.943,V ugm-3 (Ref.eq),0.337618,V mgm-3,24.155,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.162988,V mgm-3,24.2,V ugm-3 (FIDAS),16.321,V ugm-3 (Ref.eq),35.8,V ugm-3 (FIDAS),19.741,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2023-06-11,16:00:00,30.4,V ugm-3 (FIDAS),19.906,V ugm-3 (Ref.eq),31.275,V ugm-3 (FIDAS),18.09,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),30.695,V ugm-3 (FIDAS),19.519,V ugm-3 (Ref.eq),34.65,V ugm-3 (FIDAS),18.632,V ugm-3 (Ref.eq),26.8,V ugm-3 (FIDAS),16.698,V ugm-3 (Ref.eq),0.40747,V mgm-3,43.479,V ugm-3 (Ref.eq),26,V ugm-3 (BAM),0.17463,V mgm-3,25.8,V ugm-3 (FIDAS),18.208,V ugm-3 (Ref.eq),28.75,V ugm-3 (FIDAS),21.25,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2023-06-11,17:00:00,41.4,V ugm-3 (FIDAS),29.057,V ugm-3 (Ref.eq),30.5,V ugm-3 (FIDAS),17.689,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),52.453,V ugm-3 (FIDAS),37.63,V ugm-3 (Ref.eq),51.425,V ugm-3 (FIDAS),22.995,V ugm-3 (Ref.eq),27.9,V ugm-3 (FIDAS),19.245,V ugm-3 (Ref.eq),0.34926,V mgm-3,30.918,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.197914,V mgm-3,23,V ugm-3 (FIDAS),17.547,V ugm-3 (Ref.eq),25.35,V ugm-3 (FIDAS),20.024,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2023-06-11,18:00:00,39.4,V ugm-3 (FIDAS),26.981,V ugm-3 (Ref.eq),35.925,V ugm-3 (FIDAS),20,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),36.59,V ugm-3 (FIDAS),21.863,V ugm-3 (Ref.eq),36.85,V ugm-3 (FIDAS),23.915,V ugm-3 (Ref.eq),31.2,V ugm-3 (FIDAS),21.604,V ugm-3 (Ref.eq),0.395828,V mgm-3,28.02,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),0.256124,V mgm-3,27.3,V ugm-3 (FIDAS),19.623,V ugm-3 (Ref.eq),29.6,V ugm-3 (FIDAS),23.915,V ugm-3 (Ref.eq),19,V ugm-3 (BAM)
2023-06-11,19:00:00,39.5,V ugm-3 (FIDAS),26.321,V ugm-3 (Ref.eq),44.475,V ugm-3 (FIDAS),25.236,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),23.255,V ugm-3 (FIDAS),16.212,V ugm-3 (Ref.eq),24.275,V ugm-3 (FIDAS),16.297,V ugm-3 (Ref.eq),30.6,V ugm-3 (FIDAS),21.698,V ugm-3 (Ref.eq),0.52389,V mgm-3,35.749,V ugm-3 (Ref.eq),30,V ugm-3 (BAM),0.325976,V mgm-3,33.2,V ugm-3 (FIDAS),24.528,V ugm-3 (Ref.eq),26.4,V ugm-3 (FIDAS),20.024,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2023-06-11,20:00:00,38,V ugm-3 (FIDAS),26.698,V ugm-3 (Ref.eq),37.575,V ugm-3 (FIDAS),24.717,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),51.948,V ugm-3 (FIDAS),38.878,V ugm-3 (Ref.eq),22.1,V ugm-3 (FIDAS),15.708,V ugm-3 (Ref.eq),25.9,V ugm-3 (FIDAS),18.019,V ugm-3 (Ref.eq),0.593742,V mgm-3,46.378,V ugm-3 (Ref.eq),33,V ugm-3 (BAM),0.279408,V mgm-3,26.7,V ugm-3 (FIDAS),19.906,V ugm-3 (Ref.eq),24.125,V ugm-3 (FIDAS),16.934,V ugm-3 (Ref.eq),24,V ugm-3 (BAM)
2023-06-11,21:00:00,41,V ugm-3 (FIDAS),30.094,V ugm-3 (Ref.eq),30.25,V ugm-3 (FIDAS),21.981,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),63.843,V ugm-3 (FIDAS),45.951,V ugm-3 (Ref.eq),24.075,V ugm-3 (FIDAS),16.557,V ugm-3 (Ref.eq),24.2,V ugm-3 (FIDAS),18.491,V ugm-3 (Ref.eq),0.558816,V mgm-3,41.547,V ugm-3 (Ref.eq),31,V ugm-3 (BAM),0.302692,V mgm-3,29.1,V ugm-3 (FIDAS),21.698,V ugm-3 (Ref.eq),24.775,V ugm-3 (FIDAS),17.618,V ugm-3 (Ref.eq),29,V ugm-3 (BAM)
2023-06-11,22:00:00,50.3,V ugm-3 (FIDAS),35.661,V ugm-3 (Ref.eq),33.225,V ugm-3 (FIDAS),25,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),38.935,V ugm-3 (FIDAS),26.84,V ugm-3 (Ref.eq),22.025,V ugm-3 (FIDAS),16.156,V ugm-3 (Ref.eq),34.1,V ugm-3 (FIDAS),25.66,V ugm-3 (Ref.eq),0.395828,V mgm-3,44.445,V ugm-3 (Ref.eq),35,V ugm-3 (BAM),0.29105,V mgm-3,28.7,V ugm-3 (FIDAS),21.51,V ugm-3 (Ref.eq),24.45,V ugm-3 (FIDAS),18.16,V ugm-3 (Ref.eq),24,V ugm-3 (BAM)
2023-06-11,23:00:00,53.4,V ugm-3 (FIDAS),40.755,V ugm-3 (Ref.eq),34.5,V ugm-3 (FIDAS),26.816,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),83.908,V ugm-3 (FIDAS),55.951,V ugm-3 (Ref.eq),21.575,V ugm-3 (FIDAS),15.755,V ugm-3 (Ref.eq),39.2,V ugm-3 (FIDAS),29.811,V ugm-3 (Ref.eq),0.302692,V mgm-3,37.682,V ugm-3 (Ref.eq),37,V ugm-3 (BAM),0.360902,V mgm-3,31.5,V ugm-3 (FIDAS),23.585,V ugm-3 (Ref.eq),23.375,V ugm-3 (FIDAS),17.005,V ugm-3 (Ref.eq),38,V ugm-3 (BAM)
2023-06-11,24:00:00,58.4,V ugm-3 (FIDAS),47.359,V ugm-3 (Ref.eq),34.425,V ugm-3 (FIDAS),26.651,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),55.14,V ugm-3 (FIDAS),37.024,V ugm-3 (Ref.eq),22.2,V ugm-3 (FIDAS),17.052,V ugm-3 (Ref.eq),39.1,V ugm-3 (FIDAS),31.604,V ugm-3 (Ref.eq),0.267766,V mgm-3,35.749,V ugm-3 (Ref.eq),35,V ugm-3 (BAM),0.314334,V mgm-3,31.5,V ugm-3 (FIDAS),24.34,V ugm-3 (Ref.eq),24.875,V ugm-3 (FIDAS),19.104,V ugm-3 (Ref.eq),37,V ugm-3 (BAM)
2023-06-12,01:00:00,55.3,V ugm-3 (FIDAS),46.887,V ugm-3 (Ref.eq),31,V ugm-3 (FIDAS),24.057,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),27.683,V ugm-3 (FIDAS),20.323,V ugm-3 (Ref.eq),23.825,V ugm-3 (FIDAS),18.373,V ugm-3 (Ref.eq),45.1,V ugm-3 (FIDAS),37.359,V ugm-3 (Ref.eq),0.209556,V mgm-3,29.952,V ugm-3 (Ref.eq),28,V ugm-3 (BAM),0.209556,V mgm-3,33.6,V ugm-3 (FIDAS),25.283,V ugm-3 (Ref.eq),24.025,V ugm-3 (FIDAS),18.184,V ugm-3 (Ref.eq),29,V ugm-3 (BAM)
2023-06-12,02:00:00,59.4,V ugm-3 (FIDAS),48.585,V ugm-3 (Ref.eq),29.875,V ugm-3 (FIDAS),24.033,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),42.238,V ugm-3 (FIDAS),28.512,V ugm-3 (Ref.eq),26.025,V ugm-3 (FIDAS),19.057,V ugm-3 (Ref.eq),45.2,V ugm-3 (FIDAS),36.698,V ugm-3 (Ref.eq),0.337618,V mgm-3,32.851,V ugm-3 (Ref.eq),30,V ugm-3 (BAM),0.221198,V mgm-3,34.5,V ugm-3 (FIDAS),26.227,V ugm-3 (Ref.eq),20.7,V ugm-3 (FIDAS),16.132,V ugm-3 (Ref.eq),31,V ugm-3 (BAM)
2023-06-12,03:00:00,59.2,V ugm-3 (FIDAS),50.566,V ugm-3 (Ref.eq),30.15,V ugm-3 (FIDAS),23.844,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),34.498,V ugm-3 (FIDAS),23.814,V ugm-3 (Ref.eq),27,V ugm-3 (FIDAS),19.717,V ugm-3 (Ref.eq),34.8,V ugm-3 (FIDAS),28.585,V ugm-3 (Ref.eq),0.34926,V mgm-3,27.054,V ugm-3 (Ref.eq),30,V ugm-3 (BAM),0.23284,V mgm-3,30.9,V ugm-3 (FIDAS),24.717,V ugm-3 (Ref.eq),21.675,V ugm-3 (FIDAS),17.288,V ugm-3 (Ref.eq),30,V ugm-3 (BAM)
2023-06-12,04:00:00,62.3,V ugm-3 (FIDAS),53.019,V ugm-3 (Ref.eq),29.675,V ugm-3 (FIDAS),24.151,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),29.508,V ugm-3 (FIDAS),20.26,V ugm-3 (Ref.eq),25.05,V ugm-3 (FIDAS),19.175,V ugm-3 (Ref.eq),32,V ugm-3 (FIDAS),26.132,V ugm-3 (Ref.eq),0.337618,V mgm-3,29.952,V ugm-3 (Ref.eq),34,V ugm-3 (BAM),0.23284,V mgm-3,33.1,V ugm-3 (FIDAS),26.698,V ugm-3 (Ref.eq),20.275,V ugm-3 (FIDAS),16.392,V ugm-3 (Ref.eq),30,V ugm-3 (BAM)
2023-06-12,05:00:00,65.2,V ugm-3 (FIDAS),54.057,V ugm-3 (Ref.eq),30.425,V ugm-3 (FIDAS),23.868,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),26.88,V ugm-3 (FIDAS),19.165,V ugm-3 (Ref.eq),26.15,V ugm-3 (FIDAS),19.151,V ugm-3 (Ref.eq),32.9,V ugm-3 (FIDAS),26.887,V ugm-3 (Ref.eq),0.267766,V mgm-3,33.817,V ugm-3 (Ref.eq),28,V ugm-3 (BAM),0.244482,V mgm-3,37.9,V ugm-3 (FIDAS),30.566,V ugm-3 (Ref.eq),21.85,V ugm-3 (FIDAS),17.83,V ugm-3 (Ref.eq),30,V ugm-3 (BAM)
2023-06-12,06:00:00,62.9,V ugm-3 (FIDAS),51.793,V ugm-3 (Ref.eq),31.925,V ugm-3 (FIDAS),24.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),30.085,V ugm-3 (FIDAS),21.481,V ugm-3 (Ref.eq),27.125,V ugm-3 (FIDAS),19.245,V ugm-3 (Ref.eq),30.7,V ugm-3 (FIDAS),24.717,V ugm-3 (Ref.eq),0.372544,V mgm-3,32.851,V ugm-3 (Ref.eq),27,V ugm-3 (BAM),0.29105,V mgm-3,31.8,V ugm-3 (FIDAS),24.811,V ugm-3 (Ref.eq),25.4,V ugm-3 (FIDAS),19.67,V ugm-3 (Ref.eq),32,V ugm-3 (BAM)
2023-06-12,07:00:00,65.4,V ugm-3 (FIDAS),53.396,V ugm-3 (Ref.eq),37.525,V ugm-3 (FIDAS),28.609,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),40.38,V ugm-3 (FIDAS),27.462,V ugm-3 (Ref.eq),41.225,V ugm-3 (FIDAS),25.071,V ugm-3 (Ref.eq),40,V ugm-3 (FIDAS),32.359,V ugm-3 (Ref.eq),0.454038,V mgm-3,39.614,V ugm-3 (Ref.eq),28,V ugm-3 (BAM),0.256124,V mgm-3,39.3,V ugm-3 (FIDAS),29.434,V ugm-3 (Ref.eq),27,V ugm-3 (FIDAS),20.967,V ugm-3 (Ref.eq),39,V ugm-3 (BAM)
2023-06-12,08:00:00,54,V ugm-3 (FIDAS),43.302,V ugm-3 (Ref.eq),44.6,V ugm-3 (FIDAS),29.741,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),40.228,V ugm-3 (FIDAS),30.609,V ugm-3 (Ref.eq),41.675,V ugm-3 (FIDAS),29.458,V ugm-3 (Ref.eq),43.4,V ugm-3 (FIDAS),34.528,V ugm-3 (Ref.eq),0.628668,V mgm-3,47.344,V ugm-3 (Ref.eq),38,V ugm-3 (BAM),0.23284,V mgm-3,41.8,V ugm-3 (FIDAS),33.491,V ugm-3 (Ref.eq),29.975,V ugm-3 (FIDAS),22.359,V ugm-3 (Ref.eq),46,V ugm-3 (BAM)
2023-06-12,09:00:00,36.2,V ugm-3 (FIDAS),27.642,V ugm-3 (Ref.eq),33.8,V ugm-3 (FIDAS),22.146,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),35.33,V ugm-3 (FIDAS),26.962,V ugm-3 (Ref.eq),36.375,V ugm-3 (FIDAS),26.25,V ugm-3 (Ref.eq),19.5,V ugm-3 (FIDAS),15.189,V ugm-3 (Ref.eq),0.454038,V mgm-3,32.851,V ugm-3 (Ref.eq),29,V ugm-3 (BAM),0.162988,V mgm-3,33.1,V ugm-3 (FIDAS),25.566,V ugm-3 (Ref.eq),27.45,V ugm-3 (FIDAS),19.811,V ugm-3 (Ref.eq),27,V ugm-3 (BAM)
2023-06-12,10:00:00,35.3,V ugm-3 (FIDAS),23.302,V ugm-3 (Ref.eq),30.325,V ugm-3 (FIDAS),18.585,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),22.435,V ugm-3 (FIDAS),16.88,V ugm-3 (Ref.eq),24.6,V ugm-3 (FIDAS),16.533,V ugm-3 (Ref.eq),20.1,V ugm-3 (FIDAS),14.528,V ugm-3 (Ref.eq),0.384186,V mgm-3,36.716,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),0.162988,V mgm-3,27.8,V ugm-3 (FIDAS),20.66,V ugm-3 (Ref.eq),25.875,V ugm-3 (FIDAS),18.396,V ugm-3 (Ref.eq),17,V ugm-3 (BAM)
2023-06-12,11:00:00,38.8,V ugm-3 (FIDAS),24.434,V ugm-3 (Ref.eq),18.925,V ugm-3 (FIDAS),12.028,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),19.12,V ugm-3 (FIDAS),13.826,V ugm-3 (Ref.eq),21.425,V ugm-3 (FIDAS),13.278,V ugm-3 (Ref.eq),13.1,V ugm-3 (FIDAS),9.057,V ugm-3 (Ref.eq),0.267766,V mgm-3,22.223,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),0.151346,V mgm-3,21.7,V ugm-3 (FIDAS),14.717,V ugm-3 (Ref.eq),21.75,V ugm-3 (FIDAS),15.826,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2023-06-12,12:00:00,30.9,V ugm-3 (FIDAS),19.245,V ugm-3 (Ref.eq),21.975,V ugm-3 (FIDAS),11.226,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),18.475,V ugm-3 (FIDAS),13.451,V ugm-3 (Ref.eq),18.7,V ugm-3 (FIDAS),12.476,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),0.302692,V mgm-3,25.121,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.139704,V mgm-3,19.5,V ugm-3 (FIDAS),12.547,V ugm-3 (Ref.eq),14.75,V ugm-3 (FIDAS),10.66,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023-06-12,13:00:00,29.4,V ugm-3 (FIDAS),17.264,V ugm-3 (Ref.eq),27.475,V ugm-3 (FIDAS),12.689,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),14.373,V ugm-3 (FIDAS),9.983,V ugm-3 (Ref.eq),16.75,V ugm-3 (FIDAS),9.151,V ugm-3 (Ref.eq),16.5,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),0.372544,V mgm-3,23.189,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.11642,V mgm-3,15.2,V ugm-3 (FIDAS),9.717,V ugm-3 (Ref.eq),13.775,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023-06-12,14:00:00,30,V ugm-3 (FIDAS),18.962,V ugm-3 (Ref.eq),24.325,V ugm-3 (FIDAS),15.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),12.69,V ugm-3 (FIDAS),8.841,V ugm-3 (Ref.eq),20.075,V ugm-3 (FIDAS),8.538,V ugm-3 (Ref.eq),18.7,V ugm-3 (FIDAS),12.264,V ugm-3 (Ref.eq),0.267766,V mgm-3,25.121,V ugm-3 (Ref.eq),23,V ugm-3 (BAM),0.151346,V mgm-3,25,V ugm-3 (FIDAS),14.434,V ugm-3 (Ref.eq),14.4,V ugm-3 (FIDAS),9.646,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2023-06-12,15:00:00,25,V ugm-3 (FIDAS),14.528,V ugm-3 (Ref.eq),31.55,V ugm-3 (FIDAS),20.519,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),21.668,V ugm-3 (FIDAS),14.986,V ugm-3 (Ref.eq),22.325,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),24.5,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),0.23284,V mgm-3,44.445,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),0.162988,V mgm-3,23.9,V ugm-3 (FIDAS),15.943,V ugm-3 (Ref.eq),17.4,V ugm-3 (FIDAS),11.958,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2023-06-12,16:00:00,35.5,V ugm-3 (FIDAS),17.736,V ugm-3 (Ref.eq),30.2,V ugm-3 (FIDAS),18.302,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),28.55,V ugm-3 (FIDAS),13.363,V ugm-3 (Ref.eq),25.7,V ugm-3 (FIDAS),12.901,V ugm-3 (Ref.eq),17.8,V ugm-3 (FIDAS),11.698,V ugm-3 (Ref.eq),0.302692,V mgm-3,30.918,V ugm-3 (Ref.eq),23,V ugm-3 (BAM),0.139704,V mgm-3,23.8,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),26.6,V ugm-3 (FIDAS),13.868,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2023-06-12,17:00:00,26,V ugm-3 (FIDAS),16.51,V ugm-3 (Ref.eq),26.525,V ugm-3 (FIDAS),14.811,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),20.4,V ugm-3 (FIDAS),9.544,V ugm-3 (Ref.eq),16.875,V ugm-3 (FIDAS),8.892,V ugm-3 (Ref.eq),23.2,V ugm-3 (FIDAS),14.245,V ugm-3 (Ref.eq),0.419112,V mgm-3,30.918,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.128062,V mgm-3,18.8,V ugm-3 (FIDAS),10.094,V ugm-3 (Ref.eq),17.575,V ugm-3 (FIDAS),9.929,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2023-06-12,18:00:00,30.4,V ugm-3 (FIDAS),19.057,V ugm-3 (Ref.eq),24.8,V ugm-3 (FIDAS),13.726,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),21.395,V ugm-3 (FIDAS),10.688,V ugm-3 (Ref.eq),18.9,V ugm-3 (FIDAS),9.292,V ugm-3 (Ref.eq),20.7,V ugm-3 (FIDAS),12.642,V ugm-3 (Ref.eq),0.325976,V mgm-3,24.155,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.197914,V mgm-3,21.5,V ugm-3 (FIDAS),12.736,V ugm-3 (Ref.eq),16.85,V ugm-3 (FIDAS),10.448,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2023-06-12,19:00:00,34.8,V ugm-3 (FIDAS),22.453,V ugm-3 (Ref.eq),27.05,V ugm-3 (FIDAS),15.142,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),16.623,V ugm-3 (FIDAS),10.554,V ugm-3 (Ref.eq),16,V ugm-3 (FIDAS),10.401,V ugm-3 (Ref.eq),23.9,V ugm-3 (FIDAS),16.321,V ugm-3 (Ref.eq),0.314334,V mgm-3,28.02,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),0.209556,V mgm-3,22.1,V ugm-3 (FIDAS),14.434,V ugm-3 (Ref.eq),19.475,V ugm-3 (FIDAS),13.137,V ugm-3 (Ref.eq),17,V ugm-3 (BAM)
2023-06-12,20:00:00,38.1,V ugm-3 (FIDAS),27.359,V ugm-3 (Ref.eq),30.175,V ugm-3 (FIDAS),19.057,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),17.005,V ugm-3 (FIDAS),10.764,V ugm-3 (Ref.eq),15.275,V ugm-3 (FIDAS),10.425,V ugm-3 (Ref.eq),29,V ugm-3 (FIDAS),20.094,V ugm-3 (Ref.eq),0.34926,V mgm-3,36.716,V ugm-3 (Ref.eq),27,V ugm-3 (BAM),0.209556,V mgm-3,27.3,V ugm-3 (FIDAS),18.774,V ugm-3 (Ref.eq),26,V ugm-3 (FIDAS),17.359,V ugm-3 (Ref.eq),27,V ugm-3 (BAM)
